name,image_url,description,cuisine,course,diet,ingredients,instructions,calories,carbs,protein,fiber
Bedmi Poori,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Farrukh_Aziz_Ansari/Bedmi_Poori.jpg,"Bedmi Poori Recipe is a popular North Indian Poori variety made out of a spiced dough of Split Black Lentils or Urad Dal . A classic breakfast dish from the state of Uttar Pradesh, it is usually served along with a spicy potato curry called Dubki Wale Aloo.",Indian,North Indian Breakfast,Vegetarian,"

							 		1 cup Black Urad Dal (Split)							 		, soaked for 5-6 hours							 	

							 		2-1/2 cups Whole Wheat Flour 

							 		1/2 teaspoon Asafoetida (hing) 

							 		1 teaspoon Ginger							 		, grated							 	

							 		2-1/2 teaspoons Fennel Powder 

							 		4 Dry Red Chillies 

							 		2 teaspoons Coriander (Dhania) Seeds 

							 		1/2 teaspoon Cumin seeds (Jeera) 

							 		1 teaspoon Amchur (Dry Mango Powder) 

							 		1/2 teaspoon Green Chilli Paste 

							 		2 tablespoon Oil 

Salt							 		, to taste							 	

Oil							 		, to deep fry							 	

Water							 		, to knead							 	
","To begin making the Bedmi Pooris Recipe, first dry roast the red chilies, coriander seeds and cumin seeds until they are lightly toasted and aromatic. Take care not to burn them.Cool them down and grind into a coarse powder and reserve for later use.Drain the water from the soaked urad dal/split black lentils and add it to the blender. Blend the dal to a coarse paste without using any water.Transfer the ground dal in a large bowl.Â Add ground chilli-coriander powder, amchoor, a teaspoon oil, ginger, salt, fennel powder and asafoetida and mix well to combine.Add the wheat flour to this and gradually add a little water at a time, as needed, to knead the dough.Knead it well to make medium soft consistency dough which is firm, yet soft and pliable.Cover the dough with damp cloth and rest it for 30 minutes.After 30 minutes, knead the dough one more time, thoroughly.Divide it into 18-20 equal sized small balls about the size of a golf ball.Meanwhile warm enough oil in a kadhai or deep pan, for deep frying the Bedmi Pooris.Take one ball at a time and and roll out into a disc of 4 inches.When the oil is hot enough, gently slide in the rolled poori and fry it on medium high heat until puffed and golden brown on either side.Once done remove from the oil using a slotted spoon and place on absorbent paper.Proceed the same way with the rest of the dough till none remains.Serve the Bedmi Pooris withÂ Dubki Wale AlooÂ orÂ Aloo Tamatari CurryÂ for a wholesome breakfast.",865,151.3044,44.60756,39.052
Onion Vada WithSambar,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Preethi_Kitchen_Appliances_Mini_Vada_Sambar_Recipe_-1.jpg,"The Onion Vada Sambar Recipe is a simple healthy and nutritious recipe of the urad dal vada that is pan fried in a paniyaram pan.  In this recipe, I have made the Vada’s healthy by using the Kuzhi Paniyaram pan as opposed to the traditional method of deep frying the vada's.",Tamil Nadu,South Indian Breakfast,Vegetarian,"
Ingredients to make the Onion Medu Vada

							 		1 cup White Urad Dal (Whole)							 		, (soaked for 3 hours)							 	

							 		1 inch Ginger 

							 		1 Green Chillies							 		, chopped							 	

Salt							 		, to taste							 	

							 		2 Onions							 		, finely chopped							 	

							 		1/4 Coriander (Dhania) Leaves							 		, finely chopped							 	

Oil							 		, for pan frying							 	
Ingredients for Vengaya Sambar

							 		1 cup Arhar dal (Split Toor Dal) 

							 		1/2 cup Pearl onions (Sambar Onions) 

							 		1 Mooli/ Mullangi (Radish)							 		, chopped							 	

							 		1 Carrot (Gajjar)							 		, chopped							 	

							 		1-1/2 cups Tamarind Water 

							 		2 teaspoons Sambar Powder 

Salt							 		, to taste							 	

Coriander (Dhania) Leaves							 		, a small bunch chopped							 	
For Seasoning of Sambar

							 		1 teaspoon Gingelly oil 

							 		1/2 teaspoon Mustard seeds (Rai/ Kadugu) 

							 		2 Dry Red Chillies 

							 		1 sprig Curry leaves 

							 		1/4 teaspoon Asafoetida (hing) 
","To begin making the Onion Vada Sambar Recipe;  we will first soak the dal for about 3 hours.Using a strainer, strain all the excess water from the urad dal. We need to use very little water to grind the urad dal, so that you can shape them well if you are deep frying.Next we will grind the dal, along with ginger and green chillies using a food processor or a mixer grinder into a very smooth batter. Make sure add very little water while grinding the dal to make a smooth batter. Transfer the batter to a bowl. Add in the chopped onions, coriander leaves into the batter. Stir well to combine the ingredients well into the vada batter.Next we will preheat the Kuzhi Paniyaram Pan and add in a little oil into each cavity; once the pan is well heated spoon the mini onion vada mixture into each of the cavities. Cover the pan and allow it to steam until you notice that the top looks cooked. After a couple minutes of steaming of notice the top part of the mini onion vada looks cooked. At this point you could add a little more oil and then flip the vada so it can get cooked and crisp from both sides. This time, allow it to cook without the cover. Transfer the Mini Onion Vadas to a platter and continue the same process with the remaining batter.To make the Vengaya Sambar recipe, pressure cook the toor dal along with 2 cups of water for 3 to 4 whistles and turn off the heat. Once the pressure releases naturally, open the cooking and mash the toor dal until soft. Keep aside.Into a pressure cooker; add the tamarind water, onions, radish, carrot, sambar powder and salt. Pressure cook for 2 whistles and turn off the heat.Add the cooker toor dal into the sambar water and bring to a brisk boil. Adjust the consistency by adding a little water if required.In a small tadka pan, heat oil over medium heat. Add mustard seeds and red chillies and allow it to crackle. Stir in the asafoetida and curry leaves. Pour this over the simmering vengaya sambar. Check the salt and spices of the vengaya sambar and adjust to suit your taste. Once done, turn off the heat , stir in the chopped coriander leaves and serve. To serve the Onion Vada Sambar, place the vadas in a bowl or a platter, pour in some Vengaya Sambar and sprinkle some chopped onions and serve hot.",887,171.6178013,54.07426,30.38595
Sagu Masala Dosa,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/gauravi/Sagu_Masala_Dosa_1600.jpg,Masala Dosa is one of those South Indian dishes that doesn't need any introduction. Bangalore is famous for one such kind where the spicy potato masala is replaced with a vegetable sagu and they call it Sagu Masala Dosa.,Karnataka,South Indian Breakfast,Vegetarian,"
For the dosa batter

							 		3/4 cup White Urad Dal (Split) 

							 		1 cup Red matta rice 

							 		1 cup Dosa rice 

							 		1/4 cup Poha (Flattened rice) 

							 		1/4 cup Chana dal (Bengal Gram Dal) 

							 		1/4 cup Arhar dal (Split Toor Dal) 

							 		2 teaspoon Methi Seeds (Fenugreek Seeds) 

							 		2 cups Rice flour 

Salt							 		, to taste							 	

Sugar							 		, a pinch							 	
For the sagu

							 		1/2 cup Carrots (Gajjar)							 		, diced into 1/2 inch cubes							 	

							 		1/2 cup Green beans (French Beans)							 		, diced into 1/2 inch cubes							 	

							 		1/2 cup Turnips							 		, diced into 1/2 inch cubes							 	

							 		1/2 cup Kaddu (Parangikai/ Pumpkin)							 		, red one (with skin), diced into 1/2 inch cubes							 	

							 		3 Chana dal (Bengal Gram Dal)							 		, + 1 teaspoon extra							 	

							 		2 teaspoons Tamarind Paste 

Jaggery							 		, as required (optional)							 	

							 		2 tablespoons Coriander (Dhania) Leaves							 		, finely chopped							 	

Oil							 		, as required							 	
For grinding

							 		1/2 teaspoon Cumin seeds (Jeera) 

							 		1 tablespoon Coriander (Dhania) Seeds 

							 		3 Byadagi Dried Chillies 

							 		3 Guntur Dried Chillies 

							 		1 inch Cinnamon Stick (Dalchini) 

Turmeric powder (Haldi)							 		, a pinch							 	

							 		2 tablespoons Fresh coconut							 		, grated							 	
For tempering

							 		1 Onion							 		, finely chopped							 	

							 		1 teaspoon Mustard seeds (Rai/ Kadugu) 

							 		1 Dry Red Chilli 

							 		1/4 teaspoon Asafoetida (hing) 

							 		8-10 Curry leaves 

Salt							 		, to taste							 	
For red chutney

							 		1/3 cup Roasted Gram Dal (Pottukadalai) 

							 		3 Byadagi Dried Chillies 

							 		1 tablespoon Fresh coconut							 		, grated							 	

							 		1/2 teaspoon Tamarind Paste 

							 		3 cloves Garlic 

Salt							 		, to taste							 	
","*To Prepare the Dosa batterTo begin making the Sagu Masala Dosa recipe, firstly wash and soak urad dal with fenugreek seeds in enough water for about 4 hoursWash and soak rice, toor dal, chana dal, poha in enough water for 6 hours or overnight.Â Once everything is soaked, grind the urad dal mixture with little water until silky smooth in a mixer or using a stone grinder. Add this to a large mixing bowl.Now grind the rice and dal mixture slightly coarsely with little water in the mixer grinder and add it into the urad mixture.To the same bowl add the 2 cups rice flour and mix all the ingredients to resemble a batter between thick and flowy.Sit this on a warm place and ferment for 8-12 hours depending on where you live.Â Once fermented add the salt and sugar mix well and now the batter is ready to make dosas.*To make the Saagu.Â Â In a tiny bowl soak 3 teaspoons chana dal and in another cup soak another 1 teaspoon chana dal in water for about an hour.Â Meanwhile, chop all the vegetables and set aside.In a mixer jar, add all the ingredients under grinding - Jeera seeds, Coriander seeds, Byadgi Chillies, Guntur Chillies, cinnamon stick, turmeric powder and fresh coconut with the 3 teaspoons of soaked chana dal and grind to slightly coarse paste with very little water.In a wide vessel add the vegetables - carrots, beans, turnips except pumpkin with little water and cook until just done but not very soft. This will take about 5 to 6 minutes.Â Once it is done, add pumpkin and cook until its soft.Now add the ground paste, tamarind extract, salt and cook for 5-7 minutes or until the Sagu thickens.This sagu must not be very watery or this will make the dosa very soggy. Add jaggery if your pumpkin isn't very sweet or simply skip it.In another pan heat some oil, crackle the mustard seeds, follow it with asafoetida, 1 red chilli broken, curry leaves and 1 teaspoon of soaked chana dal that has been drained.Next, add in the finely chopped onions and cook until transparent. Pour this tadka into the sagu and mix until combined. Cook for a couple of minutes more and top with coriander. Your Sagu is ready.*To make the red chutneyWe will add all the ingredients mentioned under chutney which includes Roasted Chana Dal, Byadgi Red Dry Chillies, Fresh Coconut, Tamarind Paste, Garlic and Salt.Grind to a slightly coarse consistency with enough water to bring it all together.*To assemble the dosa.Â Scoop out some batter into a bowl and add water to make the batter to a flowy consistency.Heat a dosa tawa, add some oil and then wipe it out with a clean kitchen towel. Pour a ladle of batter in the centre and spread it thinly in circles to make a dosa.Add oil or ghee to cook, once the top is cooked smear the red chutney, top it with 2-3 tablespoons of vegetable sagu. Once it is done, let it cook until golden, fold and remove the dosa onto a plate and serve hot.ServeÂ Sagu Masala Dosa along withÂ Tomato Onion SambarÂ andÂ South Indian Coconut ChutneyÂ for your weekend breakfast or for a weekday night dinner recipe.",969,169.2077896,50.20718359,35.41514792
Cheesy Mushroom Masala Dosa,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Cheesy_Mushroom_Paneer_Masala_Dosa_Cheesy_Kitchen_Recipes_4_1600.jpg,"Cheesy Mushroom Masala Dosa Recipe is a wholesome dish which will become a family favourite. The batter used to make this Dosa is Ragi Batter, which is very nutritious and diabetic friendly.",South Indian Recipes,South Indian Breakfast,Vegetarian,"
For ragi dosa batter

							 		1 cup Idli Rice 

							 		2 cups Ragi Seeds 

							 		1 cup Barley (seeds) 

							 		2 cups White Urad Dal (Whole) 

							 		2 teaspoons Methi Seeds (Fenugreek Seeds) 

Water							 		, for soaking							 	
For the mushroom filling

							 		3 Onions							 		, thinly sliced							 	

							 		6 cloves Garlic							 		, finely chopped							 	

							 		2 Green Chillies							 		, finely chopped							 	

							 		4 Tomatoes							 		, finely chopped							 	

							 		400 grams Button mushrooms							 		, finely chopped							 	

							 		1/4 teaspoon Red Chilli powder 

							 		1 teaspoon Pav bhaji masala 

							 		1/2 teaspoon Chaat Masala Powder 

							 		1 cup Paneer (Homemade Cottage Cheese)							 		, grated							 	

Mint Leaves (Pudina)							 		, small bunch, finely chopped							 	

							 		200 grams Britannia Cheese Block							 		, grated							 	
","To begin making the Cheesy Mushroom Masala Dosa Recipe, first make the ragi dosa batter and keep it handy.*To make the Ragi Dosa Batter:Soak the rice, ragi and barley together in water such that the all the ingredients are completely immersed in water. The level of water should be an inch above the rice in the bowl. Let it soak for about 6 hours or overnight. Soak the urad dal and fenugreek in water such that all of the dal is completely immersed in water. The level of water should be 2 inches above the dal in the bowl. Let it soak for about 6 hours.After the soaking period, first grind the urad dal into a fine smooth batter. While grinding add just enough water to make it into a very smooth batter. The batter will look fluffy.Grind the rice, ragi, barley into a smooth batter, adding just the required amount of water to grind into an almost smooth batter. Adding too much water will make the mixture too watery. If required grind a little at a time to get a  smooth batter .Combine the urad and rice ragi batter, add salt to taste and set aside for at least 12 hours or overnight until the ragi idli dosa batter ferments. You will notice the batter would have risen in volume.Hence you should place the Homemade Ragi Idli & Dosa Batter in a large container so it has enough room to increase in its volume.*To make the Mushroom Filling:Into a preheated pan, heat oil in a heavy bottomed pan. Add the onions, garlic and green chillies and saute until the onions become soft and lightly caramelized.Once the onions have softened, add the tomatoes and saute until it becomes mushy. Add the chopped mushrooms, red chilli powder, pav bhaji masala, chaat masala and salt to taste.Saute until you get a thick mushroom masala and all the moisture from the mushroom masala evaporates - it will take 5 minutes.After about 5 to 7 minutes, once the masala has thickened, add the paneer, chopped mint leaves, give it a stir and turn off the heat.*To make the Cheese Mushroom Dosa:Spoon a ladle full of ragi dosa batter into a preheated dosa pan and spread it in circular motion to make the dosa.Drizzle a little ghee and allow the dosa to get cooked from the top.Spread the mushroom masala evenly all over the dosa.Next, add the grated the Britannia cheese block all around as well. Once the cheese melts fold the Cheesy Mushroom Masala Dosa in half and transfer into a serving plate.Serve Cheesy Mushroom Masala Dosa Recipe with Coconut Chutney, Fresh Fruit Bowl and Kumbakonam Filter Coffee for a tasty and satisfying breakfast.",1045,53.733275,65.4633275,11.7346
Vegetable Oats Upma,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Vegetable_Oats_Upma_Recipe_Savory_Oats_Breakfast_Pudding-1.jpg,"The Vegetable Oats Upma RecipeÂ can be a quick and delicious breakfast or a dinner that can be made in a jiffy. Oats made interesting with the addition of vegetables and simple tadka, lending great flavour to the upma.Â ",South Indian Recipes,South Indian Breakfast,Vegetarian,"

							 		1 cup Instant Oats (Oatmeal)							 		, (rolled oats)							 	

							 		1/4 cup Carrots (Gajjar)							 		, diced & steamed							 	

							 		1/4 cup Green beans (French Beans)							 		, chopped & steamed							 	

							 		1/4 cup Green peas (Matar)							 		, steamed							 	

							 		1/4 cup Onion							 		, finely chopped							 	

							 		1 teaspoon Ginger							 		, grated							 	

							 		1 Green Chilli							 		, chopped							 	

							 		5 to 6 Curry leaves							 		, finely chopped							 	

							 		1/4 cup Tomatoes							 		, finely chopped							 	

							 		1/4 teaspoon Turmeric powder (Haldi) 

							 		1/2 teaspoon Mustard seeds (Rai/ Kadugu) 

							 		1 teaspoon White Urad Dal (Split) 

							 		1 Dry Red Chilli							 		, halved							 	

							 		1 tablespoon Cashew nuts							 		, roasted in ghee							 	

							 		1 tablespoon Oil 

Salt							 		, to taste							 	

Coriander (Dhania) Leaves							 		, few, chopped							 	

Fresh coconut							 		, grated (for garnish)							 	
","To begin making the Vegetable Oats Upma Recipe, in a heavy bottomed pan; dry roast the rolled oats until its gets a roasted aroma and also turns lightly crisp.Once roasted, transfer the roasted oats to another bowl and allow it to cool.Â Heat the oil in the same heavy bottomed pan; add the red chillies, mustard seeds, urad dal. Allow the mustard seeds to crackle and allow the red chilli and the urad dal to roast and turn a little brown.At this stage, add the onion, green chillies, ginger and curry leaves and saute till they become soft.Add in the turmeric powder, salt, steamed vegetables and tomatoes and saute it for about half a minute.Finally add the oats and stir well so that all the ingredients get well combined. Cover the pan, turn the heat to low and allow it to steam for a few minutes in the heat.The water released from the tomatoes is enough to cook the oats. Add a few drops of warm water if needed (not too much as the oats will get soggy).Garnish with coriander leaves and fresh grated coconut.Â ServeÂ Vegetable Oats Upma along withÂ Raw Mango Coconut Chutney RecipeÂ for a healthy breakfast.Â ",1095,184.263,34.19604,29.7064
Masala Dosa,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Swayampurna_Mishra/Dosa_with_red_bell_pepper_filling.jpg,A unique sort of masala dosa recipe without the filling of the usual potato filling. The filling is prepared with red bell peppers and tomatoes that are sauteed along with onion ginger and garlic. The stuffing is aromatic and crunchy and makes a great filling for a dosa,South Indian Recipes,South Indian Breakfast,Vegetarian,"

							 		2 cups Dosa rice 

							 		1/2 cup Black Urad Dal (Split) 

							 		1 teaspoon Methi Seeds (Fenugreek Seeds) 

							 		1/2 teaspoon Salt 

Oil							 		, or castor oil as needed to fry the dosa.							 	
For the vegetable fillings:

							 		1 Red Bell pepper (Capsicum)							 		, chopped							 	

							 		2 Tomato							 		, chopped							 	

							 		1 Red onion							 		, chopped finely							 	

							 		2 Green Chillies							 		, remove seeds and chop them fine							 	

							 		1/2 inch Ginger							 		, chopped finely							 	

							 		2 cloves Garlic 

							 		20 Curry leaves 

							 		1 Dry Red Chilli 

							 		1/2 teaspoon Mustard seeds (Rai/ Kadugu) 

							 		1/2 teaspoon Cumin seeds (Jeera) 

Asafoetida (hing)							 		, a pinch							 	

							 		2 tablespoon Coriander (Dhania) Leaves							 		, choppedÂ 							 	
","To begin making the Masala Dosa with Vegetable filling, we start by making the batter.You can find out How to makeÂ Dosa BatterÂ with this link",1277,237.2524917,87.04871667,93.84984583
Indori Poha,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Waagmi_Soni/Indori_Poha.jpg,Indori Poha is a delicious and light breakfast recipe which is very popular in Indore. Poha is generally made in every household as a breakfast dish but the Indori Poha has a twist in it. It is a great way to make your regular poha in a different way. An addition of fennel seeds makes this Poha even more delicious! Pomegranate kernels added to the poha adds freshness and nutrition.Â ,North Indian Recipes,North Indian Breakfast,Vegetarian,"

							 		2-1/2 cup Poha (Flattened rice) 

							 		2 tablespoons Oil 

							 		1 teaspoon Mustard seeds (Rai/ Kadugu) 

							 		1/2 teaspoon Cumin seeds (Jeera) 

							 		1 teaspoon Fennel seeds (Saunf) 

							 		1 tablespoon Raw Peanuts (Moongphali) 

							 		1 Onion							 		, chopped							 	

							 		1/2 teaspoon Ginger							 		, grated							 	

							 		2 Green Chillies							 		, finely chopped							 	

							 		7-8 Curry leaves 

							 		1/2 teaspoon Turmeric powder (Haldi) 

							 		1/2 teaspoon Red Chilli powder 

Salt							 		, to taste							 	

							 		1 tablespoon Sugar 
For garnishing

							 		2 tablespoons Coriander (Dhania) Leaves							 		, finely chopped							 	

							 		1 Onion							 		, chopped							 	

							 		1/4 cup Fresh Pomegranate Fruit Kernels 
","To begin making Indori Poha, wash poha 3 times, drain the water completely and set it aside. Once the water is completely drained off, add sugar and salt to the poha and mix it properly. be gentle so as to not to break the soaked poha.Heat oil in a kadhai, add mustard seeds and once they start to splutter add peanuts and saute them for a minute until peanuts start to brown.Once done add onions, green chilies and curry leaves and cook it until the onions turns a little brown.Next add fennel seeds, grated ginger, turmeric powder, red chilli Powder and saute it for few seconds.Add the poha and mix everything well. Cover the Kadai with a lid and cook on low heat for 5 minutes.After 5 minutes turn off the heat and garnish the poha with chopped coriander leaves, onions and pomegranates and serve hot.Serve Indori Poha with some fruits andÂ Masala ChaiÂ for your breakfast.",1402,99.590875,70.074075,37.2345
Mangalorean Neer Dosa -Savory Rice & Coconut Crepe,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Magalorean_Neer_Dosa_Recipe_Rice_Crepes_With_Coconut-3.jpg,"The Mangalorean Neer Dosa Recipe, is a simple, quick recipe to make. This dosa unlike other dosa batter, the neer dosa is made purely from rice and combined along with coconut. The coconut not only gives the batter a good taste, but also gives it a soft texture. If you have never made Rava Dosa or Neer Dosa before, then this dosa will take a little practice to get the desired consistency of the batter and the texture.Â ",Mangalorean,South Indian Breakfast,Vegetarian,"

							 		2 cups Broken Raw Rice							 		, (Sona Masuri or any local rice)							 	

							 		1 cup Fresh coconut							 		, grated							 	

Salt							 		, to taste							 	

Oil							 		, to grease the pan							 	
","To begin making the Mangalorean Neer Dosa Recipe; we will first soak the rice in completely immersed in water for at least 3 hours.Once the rice is soaked well, drain out the water. Grind the soaked rice, coconut and salt in a blender adding water little at a time to make a smooth batter. It is important to add a little water at a time to grind the rice into a smooth batter. When you feel the batter between your fingers it should be smooth and not coarse.Once the Neer Dosa batter is ground, transfer it to a large bowl. Add enough water such that the dosa batter has a smooth flowing consistency. The consistency of the batter should be such that the batter has a very thin coating at the back of the spoon and not a thick coating. If if forms a thick later, then the you need to add a little more water.Â Check the salt levels and adjust to suit your taste.The Neer Dosa batter is now ready to be made. The Neer Dosa is made very similar to the Rava Dosa.To make the Neer Dosa, we donât spread it on the pan like a pancake or a regular dosa. We pour the dosa batter on the hot pan and it will spread itself creating holes.Note: It is a good idea to use an iron pan, as the texture and the softness of the dosa comes out perfectly with an iron pan.To begin, make sure you have a greased and seasoned iron pan. Grease and preheat the iron pan until it is sizzling hot. When you sprinkle water on the pan; the water will sizzle and evaporate.Once you have the right heat on the pan; pour a ladle of the batter in a circular motion starting from the outer edges. The batter will sizzle and flow to spread itself. Fill in the batter where there are gap, but do allow the dosa to have a few tiny holes. There is no need to sprinkle oil to cook the Neer Dosa.The Neer Dosa cooks very quickly; when you notice the top of the dosa is no longer raw, the Neer Dosa is cooked and has a rich white colour. The cooking process will take less than 30 seconds per dosa.Slide a flat spatula from the sides of the pan and fold the Neer Dosa into a half and then into another half to form a triangle. Place the Neer dosa on a platter and continue to make Neer Dosaâs the similar way.Make sure you place the Neer Dosaâs away from each other when they are hot; as they tend to stick to each other. Once they cool down, you can place them one on top of the other; into a covered bowl and serve warm.Serve the Mangalorean Neer Dosa Recipe along withÂ ManoliÂ CurryÂ orÂ Egg CurryÂ for Breakfast, Lunch or Dinner.",1404,309.27,25.779,0
Onion Rava Dosa ,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Divya_Shivaraman_/Onion_Rava_Dosa.jpg,"Onion Rava Dosa is a simple variation to the very famous rava dosa, as name says this recipe has onion inside. There is no grinding or fermentation required to make these tasty rava dosa so it is quick and easy to prepare at any time.",Tamil Nadu,South Indian Breakfast,Vegetarian,"

							 		1/2 cup Sooji (Semolina/ Rava)							 		, roasted							 	

							 		1/2 cup Rice flour							 		, roasted							 	

							 		1/3 cup All Purpose Flour (Maida) 

							 		2 Green Chillies							 		, finely chopped							 	

							 		1 cup Shallots							 		, or onions, finely chopped							 	

							 		1 tablespoon Black pepper corns 

							 		2 sprig Coriander (Dhania) Leaves							 		, finely chopped							 	

							 		1 sprig Curry leaves							 		, torn							 	

							 		2 cups Buttermilk 

							 		1 tablespoon Oil 

							 		1 teaspoon Cumin seeds (Jeera) 

							 		1 tablespoon Fresh coconut							 		, grated							 	

Salt							 		, to taste							 	
","To begin making Onion Rava Dosa, in a tadka pan heat a teaspoon of Â oil. Add cumin seeds and let it sizzle. Turn off the heat and add grated coconut and roast for a few minutes in the existing heat.In a medium bowl add rava, rice flour, all purpose flour, green chillies, peppercorns, chopped onions, torn curry leaves, coriander leaves, roasted cumin and coconut with required salt, stir well.Add the buttermilk little by little and keep stirring until well combined. The dosa batter should be watery.Allow the rava dosa batter to rest for 15 minutes. It will thicken a bit in the process, if it does, add just a little more water to make it a runny dosa batter.Preheat a non stick dosa tawa on medium heat. Sprinkle water on the tawa and if it sizzles it's perfectly hot for making the onion rava dosa.Now pour a ladleful of batter from the border to inside of the tawa, the batter will sizzle and spread on its own. The Rava Dosa is not spread like a traditional batter but is made to spread on its own. Hence it's crucial for the batter to be runny.Drizzle some oil around the Onion Rava Dosa and allow the dosa to cook on medium heatÂ until brown and crispy from the bottom. Onion Rava dosa needs to be cooked on one side, so fold and serve once it's ready.Serve theÂ Onion Rava DosaÂ along withÂ Coconut ChutneyÂ andÂ South Indian Filter CoffeeÂ Â for a complete meal.",1458,243.4032,55.1376,33.3159
Spring Onion Dosa,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pavithrahr-gmail.com/Karnataka_Style_Spring_Onion_Dosa.jpg,"Spring Onion Dosa is an aromatic and tasty dosa which is made with the addition spring onions. They are mild in taste and mostly grown in mildly cool temperature. Spring Onions lack fully developed bulbs and the entire plant is used in making salads, soups and chutney",Karnataka,South Indian Breakfast,Vegetarian,"

							 		1 cup Spring Onion (Bulb & Greens)							 		, chopped							 	

							 		1 cup Spring Onion Greens							 		, chopped							 	

							 		2 cups Dosa rice 

							 		1/2 cup Poha (Flattened rice) 

							 		2 tablespoons White Urad Dal (Split) 

							 		1 tablespoon Methi Seeds (Fenugreek Seeds) 

							 		6 Dry Red Chillies 

							 		1/4 cup Fresh coconut							 		, grated							 	

							 		2 tablespoon Jaggery							 		, grated							 	

Water							 		, as required for batter							 	

Oil							 		, to prepare dosa							 	

Salt							 		, to taste							 	
","To begin making the Spring Onion Dosa, clean dosa rice with water and soak in water for 4 hours.Soak urad dal and methi seeds separately in water for 4 hours. Clean thick poha with water and soak with little water for 15 mins.After 4 hours, take a mixer jar add half of soaked rice, urad dal, methi seeds and grind into fine paste. Pour this into a mixing vessel.Now add remaining rice, soaked poha, red chilies and grated fresh coconut in a mixer jar and grind into fine paste.Pour this ground paste into the batter bowl and mix everything properly. Add grated jaggery and mix well. Next add the finely chopped spring onion (both bulbs and greens), salt into the batter and mix well. Add water as required to prepare the medium thick batter. Heat a skillet and pour the Spring Onion dosa batter over the heated skillet.Sprinkle oil on the surface and close with a lid. Cook the dosa properly from both the sides. Serve hot with butter, ghee, and liquid jaggery.Serve Spring Onion Dosa along with Dhaniya Pudina Chutney, South Indian Coconut Chutney or any other chutney of your choice.",1496,331.48,29.66,5.2
Soya Keema Aloo Paratha,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Soya_Keema_Aloo_Paratha_Recipe-3_1600.jpg,"TheÂ Soya Keema Aloo Paratha Recipe is a delicious recipe of a paratha that is packed with protein and taste. The use of soy nuggets when combined along with onion, chilies and spices and stuffed in a whole wheat flour dough brings out delicious flavors and taste.Â ",North Indian Recipes,North Indian Breakfast,Vegetarian,"

							 		1-1/2 cups Whole Wheat Flour 

							 		1/4 cup Bajra Flour ( Pearl Millet) 

							 		1/4 cup Jowar Flour (Sorghum) 

Salt							 		, to taste							 	

							 		1 teaspoon Oil 
For the Soya Keema Aloo stuffing

							 		1 cup Soy Chunks (Nuggets)							 		, soaked and minced							 	

							 		3 Potatoes (Aloo)							 		, boiled and mashed							 	

							 		1 Onion							 		, finely chopped							 	

							 		2 Green Chillies							 		, finely chopped							 	

							 		1/2 teaspoon Red Chilli powder 

							 		1 teaspoon Garam masala powder 

							 		1 teaspoon Amchur (Dry Mango Powder) 

Mint Leaves (Pudina)							 		, small bunch, finely chopped							 	

Salt							 		, to taste							 	

Ghee							 		, as needed							 	
","To begin making the Soya Keema Aloo Paratha Recipe we will first cook the soak the soya granules for about 20 minutes in hot water. Once soaked and soft, strain the excess water out using a strainer.Using a turbo chop, blend the soya to get a soya mince - this will be your soya keema.Take a bowl , add the flours, salt and add little water at a time and knead to make soft and firm dough. Add a little oil on the top to make the dough smooth and non sticky.Take a heavy bottomed pan or kadai and add oil. Add the onions and saute until it becomes soft. Add the green chilies and stir fry for a few seconds.Add the soya keema and salt and stir fry for a few minutes until all the water evaporates.Once done, Add the potatoes, red chilli powder, garam masala powder, amchur powder and mint leaves.Turn off the heat and mix Soya Keema Aloo Paratha filling mixture well.Check the salt and adjust according to taste.Divide the paratha dough into 6 equal portions.Dust the portion of the dough in flour and roll into a 3 inch diameter circle.Place a tablespoon of the Soya Keema Aloo Paratha stuffing in the center and brings the edges of the dough towards the center to seal the stuffing.Flatten the Soya Keema Aloo Paratha, dust in flour again and roll to make a thick paratha (flatbread).Repeat this procedure with the remaining parathas and keep aside.Heat a skillet over medium heat and place the stuffed Soya Keema Aloo Paratha over the skillet, drizzle ghee and cook on both sides until browned and crisp.Â Serve the Soya Keema Aloo Paratha along with a bowl of Paka Kela Anar Raita for breakfast or dinner.",1574,336.7292,52.24673,65.207575
